구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
entity00105271_udf_BS_202151285310354_NoncurrentLiabilities      순확정급여부채,      순확정급여부채,2-3-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,entity00105271_udf_BS_202151285310354_NoncurrentLiabilities,      순확정급여부채,4.23471E+11,4.0451E+11,
entity00105271_udf_BS_2021311142335909_NoncurrentLiabilities      기타장기종업원급여부채,      기타장기종업원급여부채,2-3-06,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,entity00105271_udf_BS_2021311142335909_NoncurrentLiabilities,      기타장기종업원급여부채,27436933589,24515047187,
ifrs-full_NoncurrentProvisions      비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_NoncurrentProvisions,      비유동충당부채,17616075152,16886932650,
ifrs-full_DeferredTaxLiabilities      이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_DeferredTaxLiabilities,      이연법인세부채,5.95406E+11,5.87272E+11,
ifrs-full_Liabilities   부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_Liabilities,   부채총계,8.36646E+12,7.5028E+12,
ifrs-full_EquityAbstract자본 [abstract],자본,3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_EquityAbstract,자본 [abstract],,,
ifrs-full_EquityAttributableToOwnersOfParent   지배기업소유지분,   지배기업소유지분,3-1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,   지배기업소유지분,5.16088E+12,5.0353E+12,
ifrs-full_IssuedCapital      자본금,      자본금,3-1-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_IssuedCapital,      자본금,48084660000,48084660000,
dart_CapitalSurplus      자본잉여금,      자본잉여금,3-1-02,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,dart_CapitalSurplus,      자본잉여금,5.52913E+11,5.52913E+11,
dart_OtherCapitalAdjustments      자본조정,      자본조정,3-1-03,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,dart_OtherCapitalAdjustments,      자본조정,-3.04847E+11,-2.04953E+11,
dart_OtherComprehensiveIncomeLossAccumulatedAmount      기타포괄손익누계액,      기타포괄손익누계액,3-1-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,dart_OtherComprehensiveIncomeLossAccumulatedAmount,      기타포괄손익누계액,56623615290,-39155722006,
ifrs-full_RetainedEarnings      이익잉여금,      이익잉여금,3-1-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_RetainedEarnings,      이익잉여금,4.8081E+12,4.67841E+12,
ifrs-full_NoncontrollingInterests   비지배지분,   비지배지분,3-2,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_NoncontrollingInterests,   비지배지분,4.05693E+11,3.40766E+11,
ifrs-full_Equity   자본총계,   자본총계,3-3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_Equity,   자본총계,5.56657E+12,5.37607E+12,
ifrs-full_EquityAndLiabilities부채및자본총계,부채및자본총계,4,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-06-30,반기보고서,KRW,ifrs-full_EquityAndLiabilities,부채및자본총계,1.3933E+13,1.28789E+13,
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 3분기말,전기말,전전기말
ifrs-full_AssetsAbstract자산 [abstract],자산,1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_AssetsAbstract,자산 [abstract],,,
ifrs-full_CurrentAssets   유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_CurrentAssets,   유동자산,4.30336E+12,3.66813E+12,
ifrs-full_CashAndCashEquivalents      현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_CashAndCashEquivalents,      현금및현금성자산,4.67291E+11,5.41201E+11,
dart_ShortTermDepositsNotClassifiedAsCashEquivalents      단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,      단기금융상품,7.22732E+11,6.04745E+11,
dart_ShortTermTradeReceivable      매출채권,      매출채권,1-1-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_ShortTermTradeReceivable,      매출채권,1.25533E+12,1.02426E+12,
entity00105271_udf_BS_20185118286876_CurrentAssets      기타채권,      기타채권,1-1-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,entity00105271_udf_BS_20185118286876_CurrentAssets,      기타채권,93908479278,1.03883E+11,
dart_ShortTermAdvancePayments      선급금,      선급금,1-1-07,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_ShortTermAdvancePayments,      선급금,24710223931,21880211833,
dart_ShortTermPrepaidExpenses      선급비용,      선급비용,1-1-08,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_ShortTermPrepaidExpenses,      선급비용,49778739595,39685841398,
ifrs-full_OtherCurrentFinancialAssets      기타유동금융자산,      기타유동금융자산,1-1-09,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_OtherCurrentFinancialAssets,      기타유동금융자산,2942330343,2441155065,
entity00105271_udf_BS_20208138624727_CurrentAssets      미수법인세환급액,      미수법인세환급액,1-1-10,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,entity00105271_udf_BS_20208138624727_CurrentAssets,      미수법인세환급액,2525427850,1131351460,
ifrs-full_Inventories      재고자산,      재고자산,1-1-11,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_Inventories,      재고자산,1.66166E+12,1.30642E+12,
entity00105271_udf_BS_202251116426739_CurrentAssets      매각예정분류자산,      매각예정분류자산,1-1-12,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,entity00105271_udf_BS_202251116426739_CurrentAssets,      매각예정분류자산,22482063000,22482063000,
ifrs-full_NoncurrentAssets   비유동자산,   비유동자산,1-3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_NoncurrentAssets,   비유동자산,9.28474E+12,9.21074E+12,
dart_LongTermTradeReceivablesGross      장기매출채권,      장기매출채권,1-3-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_LongTermTradeReceivablesGross,      장기매출채권,721456995,259736709,
entity00105271_udf_BS_201851183314632_NoncurrentAssets      기타채권,      기타채권,1-3-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,entity00105271_udf_BS_201851183314632_NoncurrentAssets,      기타채권,82448262030,73566405182,
dart_LongTermAdvancePaymentsGross      장기선급금,      기타채권,1-3-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_LongTermAdvancePaymentsGross,      장기선급금,,5531250000,
dart_LongTermPrepaidExpenses      장기선급비용,      기타채권,1-3-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_LongTermPrepaidExpenses,      장기선급비용,13634464781,13756040314,
ifrs-full_OtherNoncurrentFinancialAssets      기타비유동금융자산,      기타비유동금융자산,1-3-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_OtherNoncurrentFinancialAssets,      기타비유동금융자산,2.24936E+12,2.67593E+12,
ifrs-full_InvestmentAccountedForUsingEquityMethod      지분법적용투자지분,      지분법적용투자지분,1-3-06,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_InvestmentAccountedForUsingEquityMethod,      지분법적용투자지분,9.05442E+11,7.97189E+11,
ifrs-full_RightofuseAssets      사용권자산,      사용권자산,1-3-07,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_RightofuseAssets,      사용권자산,1.72047E+11,1.55293E+11,
ifrs-full_PropertyPlantAndEquipment      유형자산,      유형자산,1-3-08,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_PropertyPlantAndEquipment,      유형자산,3.72714E+12,3.56028E+12,
ifrs-full_IntangibleAssetsOtherThanGoodwill      무형자산,      무형자산,1-3-09,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_IntangibleAssetsOtherThanGoodwill,      무형자산,4.70871E+11,4.41658E+11,
dart_GoodwillGross      영업권,      영업권,1-3-10,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_GoodwillGross,      영업권,9.90065E+11,8.2146E+11,
ifrs-full_InvestmentProperty      투자부동산,      투자부동산,1-3-11,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_InvestmentProperty,      투자부동산,6.39413E+11,6.19037E+11,
ifrs-full_DeferredTaxAssets      이연법인세자산,      이연법인세자산,1-3-12,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_DeferredTaxAssets,      이연법인세자산,23007920126,23929932221,
entity00105271_udf_BS_201851185947315_NoncurrentAssets      순확정급여자산,      순확정급여자산,1-3-13,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,entity00105271_udf_BS_201851185947315_NoncurrentAssets,      순확정급여자산,10600770585,22848003937,
ifrs-full_Assets   자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_Assets,   자산총계,1.35881E+13,1.28789E+13,
ifrs-full_LiabilitiesAbstract부채 [abstract],부채,2,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_LiabilitiesAbstract,부채 [abstract],,,
ifrs-full_CurrentLiabilities   유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_CurrentLiabilities,   유동부채,2.69721E+12,2.69997E+12,
dart_ShortTermTradePayables      매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_ShortTermTradePayables,      매입채무,7.74492E+11,7.8846E+11,
ifrs-full_ShorttermBorrowings      단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_ShorttermBorrowings,      단기차입금,5.34985E+11,8.42905E+11,
ifrs-full_CurrentPortionOfLongtermBorrowings      유동성장기차입금,      유동성장기차입금,2-1-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_CurrentPortionOfLongtermBorrowings,      유동성장기차입금,11886186230,1.89935E+11,
dart_CurrentPortionOfBonds      유동성사채,      유동성사채,2-1-06,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_CurrentPortionOfBonds,      유동성사채,3.49847E+11,,
ifrs-full_TradeAndOtherCurrentPayables      기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_TradeAndOtherCurrentPayables,      기타부채,8.33397E+11,7.47507E+11,
ifrs-full_CurrentProvisions      유동충당부채,      유동충당부채,2-1-08,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_CurrentProvisions,      유동충당부채,8735587535,10505335906,
dart_PaymentsOfIncomeTaxesPayable      미지급법인세,      미지급법인세,2-1-10,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_PaymentsOfIncomeTaxesPayable,      미지급법인세,1.8387E+11,1.20659E+11,
ifrs-full_NoncurrentLiabilities   비유동부채,   비유동부채,2-3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_NoncurrentLiabilities,   비유동부채,5.46746E+12,4.80282E+12,
dart_LongTermBorrowingsGross      장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_LongTermBorrowingsGross,      장기차입금,3.16133E+12,2.38801E+12,
dart_BondsIssued      비유동사채,      비유동사채,2-3-02,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_BondsIssued,      비유동사채,1.1181E+12,1.16802E+12,
dart_LongTermTradeAndOtherNonCurrentPayables      기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_LongTermTradeAndOtherNonCurrentPayables,      기타부채,1.89071E+11,1.70104E+11,
ifrs-full_OtherNoncurrentFinancialLiabilities      기타비유동금융부채,      기타비유동금융부채,2-3-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_OtherNoncurrentFinancialLiabilities,      기타비유동금융부채,1607170377,43512690601,
entity00105271_udf_BS_202151285310354_NoncurrentLiabilities      순확정급여부채,      순확정급여부채,2-3-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,entity00105271_udf_BS_202151285310354_NoncurrentLiabilities,      순확정급여부채,4.48068E+11,4.0451E+11,
entity00105271_udf_BS_2021311142335909_NoncurrentLiabilities      기타장기종업원급여부채,      기타장기종업원급여부채,2-3-06,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,entity00105271_udf_BS_2021311142335909_NoncurrentLiabilities,      기타장기종업원급여부채,30395227813,24515047187,
ifrs-full_NoncurrentProvisions      비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_NoncurrentProvisions,      비유동충당부채,19202982456,16886932650,
ifrs-full_DeferredTaxLiabilities      이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_DeferredTaxLiabilities,      이연법인세부채,4.99684E+11,5.87272E+11,
ifrs-full_Liabilities   부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_Liabilities,   부채총계,8.16467E+12,7.5028E+12,
ifrs-full_EquityAbstract자본 [abstract],자본,3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_EquityAbstract,자본 [abstract],,,
ifrs-full_EquityAttributableToOwnersOfParent   지배기업소유지분,   지배기업소유지분,3-1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_EquityAttributableToOwnersOfParent,   지배기업소유지분,4.99394E+12,5.0353E+12,
ifrs-full_IssuedCapital      자본금,      자본금,3-1-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_IssuedCapital,      자본금,48084660000,48084660000,
dart_CapitalSurplus      자본잉여금,      자본잉여금,3-1-02,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_CapitalSurplus,      자본잉여금,5.52913E+11,5.52913E+11,
dart_OtherCapitalAdjustments      자본조정,      자본조정,3-1-03,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_OtherCapitalAdjustments,      자본조정,-3.04847E+11,-2.04953E+11,
dart_OtherComprehensiveIncomeLossAccumulatedAmount      기타포괄손익누계액,      기타포괄손익누계액,3-1-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,dart_OtherComprehensiveIncomeLossAccumulatedAmount,      기타포괄손익누계액,1.64891E+11,-39155722006,
ifrs-full_RetainedEarnings      이익잉여금,      이익잉여금,3-1-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_RetainedEarnings,      이익잉여금,4.5329E+12,4.67841E+12,
ifrs-full_NoncontrollingInterests   비지배지분,   비지배지분,3-2,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_NoncontrollingInterests,   비지배지분,4.29492E+11,3.40766E+11,
ifrs-full_Equity   자본총계,   자본총계,3-3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_Equity,   자본총계,5.42344E+12,5.37607E+12,
ifrs-full_EquityAndLiabilities부채및자본총계,부채및자본총계,4,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2022-09-30,3분기보고서,KRW,ifrs-full_EquityAndLiabilities,부채및자본총계,1.35881E+13,1.28789E+13,
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기,전기,전전기
ifrs-full_AssetsAbstract자산 [abstract],자산,1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,ifrs-full_AssetsAbstract,자산 [abstract],,,
ifrs-full_CurrentAssets   유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,ifrs-full_CurrentAssets,   유동자산,4.02978E+12,3.66813E+12,3.37216E+12
ifrs-full_CashAndCashEquivalents      현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,      현금및현금성자산,7.76748E+11,5.41201E+11,4.92512E+11
dart_ShortTermDepositsNotClassifiedAsCashEquivalents      단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,      단기금융상품,4.08424E+11,6.04745E+11,9.04435E+11
dart_ShortTermTradeReceivable      매출채권,      매출채권,1-1-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,dart_ShortTermTradeReceivable,      매출채권,1.07738E+12,1.02426E+12,9.16899E+11
entity00105271_udf_BS_20185118286876_CurrentAssets      기타채권,      기타채권,1-1-05,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,entity00105271_udf_BS_20185118286876_CurrentAssets,      기타채권,1.23926E+11,1.03883E+11,95276316477
dart_ShortTermAdvancePayments      선급금,      선급금,1-1-07,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,dart_ShortTermAdvancePayments,      선급금,16748692808,21880211833,13844348432
dart_ShortTermPrepaidExpenses      선급비용,      선급비용,1-1-08,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,dart_ShortTermPrepaidExpenses,      선급비용,43757887283,39685841398,29499738038
ifrs-full_OtherCurrentFinancialAssets      기타유동금융자산,      기타유동금융자산,1-1-09,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,ifrs-full_OtherCurrentFinancialAssets,      기타유동금융자산,3839800045,2441155065,7278804728
entity00105271_udf_BS_20208138624727_CurrentAssets      미수법인세환급액,      미수법인세환급액,1-1-10,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,entity00105271_udf_BS_20208138624727_CurrentAssets,      미수법인세환급액,2855826160,1131351460,897424956
ifrs-full_Inventories      재고자산,      재고자산,1-1-11,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,ifrs-full_Inventories,      재고자산,1.5761E+12,1.30642E+12,9.11513E+11
entity00105271_udf_BS_202251116426739_CurrentAssets      매각예정분류자산,      매각예정분류자산,1-1-12,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,entity00105271_udf_BS_202251116426739_CurrentAssets,      매각예정분류자산,,22482063000,
ifrs-full_NoncurrentAssets   비유동자산,   비유동자산,1-3,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,ifrs-full_NoncurrentAssets,   비유동자산,9.0887E+12,9.21074E+12,8.97542E+12
dart_LongTermTradeReceivablesGross      장기매출채권,      장기매출채권,1-3-01,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,dart_LongTermTradeReceivablesGross,      장기매출채권,808741341,259736709,749131998
entity00105271_udf_BS_201851183314632_NoncurrentAssets      기타채권,      기타채권,1-3-04,"재무상태표, 유동/비유동법-연결재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,44926,사업보고서,KRW,entity00105271_udf_BS_201851183314632_NoncurrentAssets,      기타채권,75111271636,73566405182,78638296263
