구분자,구분자,구분자,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
ifrs-full_CurrentAssets   유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentAssets,   유동자산,"2,111,475,986,463","1,667,702,813,662","2,282,402,035,812"
ifrs-full_CashAndCashEquivalents      현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_CashAndCashEquivalents,      현금및현금성자산,"200,762,132,840","123,098,635,789","247,934,920,692"
dart_ShortTermDepositsNotClassifiedAsCashEquivalents      단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,      단기금융상품,"884,325,143,502","589,468,000,000","749,287,500,000"
dart_ShortTermTradeReceivable      매출채권,      매출채권,1-1-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_ShortTermTradeReceivable,      매출채권,"423,072,586,072","485,611,370,682","679,272,008,300"
entity00105271_udf_BS_2018798417899_CurrentAssets      기타채권,      기타채권,1-1-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_BS_2018798417899_CurrentAssets,      기타채권,"90,746,960,910","40,847,675,197","96,694,143,286"
dart_ShortTermAdvancePayments      선급금,      선급금,1-1-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_ShortTermAdvancePayments,      선급금,"6,736,683,828","6,848,195,352","12,882,681,303"
dart_ShortTermPrepaidExpenses      선급비용,      선급비용,1-1-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_ShortTermPrepaidExpenses,      선급비용,"4,053,048,099","4,496,911,848","3,351,099,316"
ifrs-full_OtherCurrentFinancialAssets      기타유동금융자산,      기타유동금융자산,1-1-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherCurrentFinancialAssets,      기타유동금융자산,"7,278,804,728","5,380,794,668","1,099,991,128"
entity00105271_udf_BS_2020312161548658_CurrentAssets      미수법인세환급액,      미수법인세환급액,1-1-09,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_BS_2020312161548658_CurrentAssets,      미수법인세환급액,,"37,099,172,181",
ifrs-full_Inventories      재고자산,      재고자산,1-1-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_Inventories,      재고자산,"302,050,995,781","374,852,057,945","491,879,691,787"
entity00105271_udf_BS_20213129155989_CurrentAssets      매각예정분류자산,      매각예정분류자산,1-1-11,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_BS_20213129155989_CurrentAssets,      매각예정분류자산,"192,449,630,703",,
entity00105271_udf_BS_2020312162925349_AssetsAbstract   소유주분배예정자산집단,   소유주분배예정자산집단,1-2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_BS_2020312162925349_AssetsAbstract,   소유주분배예정자산집단,,"1,131,790,963,028",
ifrs-full_NoncurrentAssets   비유동자산,   비유동자산,1-3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentAssets,   비유동자산,"6,653,843,474,826","6,400,077,915,414","6,377,177,031,563"
dart_LongTermTradeReceivablesGross      장기매출채권,      장기매출채권,1-3-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_LongTermTradeReceivablesGross,      장기매출채권,"749,131,998","1,520,462,691","2,201,718,400"
entity00105271_udf_BS_20187984221174_NoncurrentAssets      장기기타채권,      기타채권,1-3-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_BS_20187984221174_NoncurrentAssets,      장기기타채권,"50,581,801,145","118,746,955,984","52,312,187,412"
ifrs-full_OtherNoncurrentFinancialAssets      기타비유동금융자산,      기타비유동금융자산,1-3-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentFinancialAssets,      기타비유동금융자산,"3,034,175,234,666","2,594,004,903,930","2,664,464,268,671"
ifrs-full_InvestmentsInAssociates      관계기업 및 공동기업투자,      관계기업 및 공동기업투자,1-3-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_InvestmentsInAssociates,      관계기업 및 공동기업투자,"85,749,985,759","580,551,959,942","111,357,454,630"
ifrs-full_InvestmentsInSubsidiaries      종속기업투자,      종속기업투자,1-3-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_InvestmentsInSubsidiaries,      종속기업투자,"1,089,488,344,859","462,197,259,438","425,203,940,076"
ifrs-full_RightofuseAssets      사용권자산,      사용권자산,1-3-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_RightofuseAssets,      사용권자산,"5,801,769,615","4,324,971,964",
ifrs-full_PropertyPlantAndEquipment      유형자산,      유형자산,1-3-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_PropertyPlantAndEquipment,      유형자산,"1,806,942,479,638","2,118,118,040,682","2,589,150,889,788"
ifrs-full_IntangibleAssetsOtherThanGoodwill      무형자산,      무형자산,1-3-09,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_IntangibleAssetsOtherThanGoodwill,      무형자산,"6,794,067,471","7,776,600,943","11,837,943,821"
ifrs-full_InvestmentProperty      투자부동산,      투자부동산,1-3-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_InvestmentProperty,      투자부동산,"557,625,240,594","490,855,429,097","502,981,962,330"
entity00105271_udf_BS_2017118184658927_NoncurrentAssets      순확정급여자산,      순확정급여자산,1-3-11,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_BS_2017118184658927_NoncurrentAssets,      순확정급여자산,"15,935,419,081","21,981,330,743","17,666,666,435"
ifrs-full_Assets   자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_Assets,   자산총계,"8,765,319,461,289","9,199,571,692,104","8,659,579,067,375"
ifrs-full_LiabilitiesAbstract부채 [abstract],부채,2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_LiabilitiesAbstract,부채 [abstract],,,
ifrs-full_CurrentLiabilities   유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentLiabilities,   유동부채,"2,301,595,142,282","2,850,327,454,058","1,362,943,252,726"
dart_ShortTermTradePayables      매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_ShortTermTradePayables,      매입채무,"182,909,044,101","174,902,430,862","231,692,860,867"
ifrs-full_ShorttermBorrowings      단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_ShorttermBorrowings,      단기차입금,"959,429,427,842","1,190,212,175,405","564,361,597,681"
ifrs-full_CurrentPortionOfLongtermBorrowings      유동성장기차입금,      유동성장기차입금,2-1-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentPortionOfLongtermBorrowings,      유동성장기차입금,"100,000,000,000","101,026,827,390","101,830,365,280"
dart_CurrentPortionOfBonds      유동성사채,      유동성사채,2-1-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_CurrentPortionOfBonds,      유동성사채,"579,747,850,589","199,953,500,839",
ifrs-full_TradeAndOtherCurrentPayables      기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_TradeAndOtherCurrentPayables,      기타부채,"389,900,724,347","1,183,343,199,246","318,631,777,212"
ifrs-full_OtherCurrentFinancialLiabilities      기타유동금융부채,      기타유동금융부채,2-1-09,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherCurrentFinancialLiabilities,      기타유동금융부채,"255,925,566","889,320,316",
ifrs-full_CurrentProvisions      유동성충당부채,      유동충당부채,2-1-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_CurrentProvisions,      유동성충당부채,"5,537,689,418",,
dart_PaymentsOfIncomeTaxesPayable      미지급법인세,      미지급법인세,2-1-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_PaymentsOfIncomeTaxesPayable,      미지급법인세,"83,814,480,419",,"146,426,651,686"
entity00105271_udf_BS_2020312163656517_LiabilitiesAbstract   소유주분배예정부채집단,   소유주분배예정부채집단,2-2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_BS_2020312163656517_LiabilitiesAbstract,   소유주분배예정부채집단,,"262,883,413,682",
ifrs-full_NoncurrentLiabilities   비유동부채,   비유동부채,2-3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentLiabilities,   비유동부채,"1,437,434,131,586","1,647,142,175,954","1,702,084,666,936"
dart_LongTermBorrowingsGross      장기차입금,      장기차입금,2-3-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_LongTermBorrowingsGross,      장기차입금,"180,000,000,000","106,719,281,680","108,344,554,970"
dart_BondsIssued      비유동사채,      비유동사채,2-3-02,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_BondsIssued,      비유동사채,"718,668,794,178","898,561,179,354","1,097,730,884,242"
dart_LongTermTradeAndOtherNonCurrentPayables      기타부채,      기타부채,2-3-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_LongTermTradeAndOtherNonCurrentPayables,      기타부채,"79,491,181,108","219,974,201,094","195,716,834,448"
ifrs-full_OtherNoncurrentFinancialLiabilities      기타비유동금융부채,      기타비유동금융부채,2-3-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_OtherNoncurrentFinancialLiabilities,      기타비유동금융부채,"86,605,645,850","122,665,539,100","4,288,904,215"
entity00105271_udf_BS_202081085331890_NoncurrentLiabilities      종업원급여부채,      기타장기종업원급여부채,2-3-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,entity00105271_udf_BS_202081085331890_NoncurrentLiabilities,      종업원급여부채,"3,644,098,457",,
ifrs-full_NoncurrentProvisions      비유동충당부채,      비유동충당부채,2-3-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_NoncurrentProvisions,      비유동충당부채,"555,478,093","5,176,617,168","12,177,265,910"
ifrs-full_DeferredTaxLiabilities      이연법인세부채,      이연법인세부채,2-3-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_DeferredTaxLiabilities,      이연법인세부채,"368,468,933,900","294,045,357,558","283,826,223,151"
ifrs-full_Liabilities   부채총계,   부채총계,2-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_Liabilities,   부채총계,"3,739,029,273,868","4,760,353,043,694","3,065,027,919,662"
ifrs-full_EquityAbstract자본 [abstract],자본,3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_EquityAbstract,자본 [abstract],,,
ifrs-full_IssuedCapital   자본금,   자본금,3-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_IssuedCapital,   자본금,"48,084,660,000","56,434,870,000","56,434,870,000"
dart_CapitalSurplus   자본잉여금,   자본잉여금,3-2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_CapitalSurplus,   자본잉여금,"553,070,812,612","525,943,735,426","525,943,735,426"
dart_OtherCapitalAdjustments   자본조정,   자본조정,3-3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_OtherCapitalAdjustments,   자본조정,"-1,130,067,287,950","-1,069,447,148,641","-122,873,033,196"
dart_OtherComprehensiveIncomeLossAccumulatedAmount   기타포괄손익누계액,   기타포괄손익누계액,3-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,dart_OtherComprehensiveIncomeLossAccumulatedAmount,   기타포괄손익누계액,"-32,810,163,877",,
ifrs-full_RetainedEarnings   이익잉여금,   이익잉여금,3-5,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_RetainedEarnings,   이익잉여금,"5,588,012,166,636","4,926,287,191,625","5,135,045,575,483"
ifrs-full_Equity   자본총계,   자본총계,3-6,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_Equity,   자본총계,"5,026,290,187,421","4,439,218,648,410","5,594,551,147,713"
ifrs-full_EquityAndLiabilities부채및자본총계,부채및자본총계,4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2020-12-31,사업보고서,KRW,ifrs-full_EquityAndLiabilities,부채및자본총계,"8,765,319,461,289","9,199,571,692,104","8,659,579,067,375"
항목코드항목명,0,0,재무제표종류,종목코드,회사명,시장구분,업종,업종명,결산월,결산기준일,보고서종류,통화,항목코드,항목명,당기 1분기말,전기말,전전기말
ifrs-full_AssetsAbstract자산 [abstract],자산,1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_AssetsAbstract,자산 [abstract],,,
ifrs-full_CurrentAssets   유동자산,   유동자산,1-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_CurrentAssets,   유동자산,"2,418,489,129,040","2,111,475,986,463",
ifrs-full_CashAndCashEquivalents      현금및현금성자산,      현금및현금성자산,1-1-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_CashAndCashEquivalents,      현금및현금성자산,"239,611,205,625","200,762,132,840",
dart_ShortTermDepositsNotClassifiedAsCashEquivalents      단기금융상품,      단기금융상품,1-1-02,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_ShortTermDepositsNotClassifiedAsCashEquivalents,      단기금융상품,"1,262,127,353,207","884,325,143,502",
dart_ShortTermTradeReceivable      매출채권,      매출채권,1-1-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_ShortTermTradeReceivable,      매출채권,"428,091,085,645","423,072,586,072",
entity00105271_udf_BS_2018798417899_CurrentAssets      기타채권,      기타채권,1-1-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_BS_2018798417899_CurrentAssets,      기타채권,"132,323,914,014","90,746,960,910",
dart_ShortTermAdvancePayments      선급금,      선급금,1-1-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_ShortTermAdvancePayments,      선급금,"4,394,870,613","6,736,683,828",
dart_ShortTermPrepaidExpenses      선급비용,      선급비용,1-1-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_ShortTermPrepaidExpenses,      선급비용,"24,823,627,837","4,053,048,099",
ifrs-full_OtherCurrentFinancialAssets      기타유동금융자산,      기타유동금융자산,1-1-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_OtherCurrentFinancialAssets,      기타유동금융자산,"7,747,695,378","7,278,804,728",
ifrs-full_Inventories      재고자산,      재고자산,1-1-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_Inventories,      재고자산,"319,369,376,721","302,050,995,781",
entity00105271_udf_BS_20213129155989_CurrentAssets      매각예정분류자산,      매각예정분류자산,1-1-11,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_BS_20213129155989_CurrentAssets,      매각예정분류자산,,"192,449,630,703",
ifrs-full_NoncurrentAssets   비유동자산,   비유동자산,1-3,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_NoncurrentAssets,   비유동자산,"6,940,255,652,545","6,653,843,474,826",
dart_LongTermTradeReceivablesGross      장기매출채권,      장기매출채권,1-3-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_LongTermTradeReceivablesGross,      장기매출채권,"603,988,278","749,131,998",
entity00105271_udf_BS_20187984221174_NoncurrentAssets      기타채권,      기타채권,1-3-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_BS_20187984221174_NoncurrentAssets,      기타채권,"50,445,452,145","50,581,801,145",
ifrs-full_OtherNoncurrentFinancialAssets      기타비유동금융자산,      기타비유동금융자산,1-3-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_OtherNoncurrentFinancialAssets,      기타비유동금융자산,"2,948,198,608,912","3,034,175,234,666",
ifrs-full_InvestmentsInAssociates      관계기업 및 공동기업투자,      관계기업 및 공동기업투자,1-3-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_InvestmentsInAssociates,      관계기업 및 공동기업투자,"85,749,985,759","85,749,985,759",
ifrs-full_InvestmentsInSubsidiaries      종속기업투자,      종속기업투자,1-3-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_InvestmentsInSubsidiaries,      종속기업투자,"1,489,605,463,772","1,089,488,344,859",
ifrs-full_RightofuseAssets      사용권자산,      사용권자산,1-3-07,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_RightofuseAssets,      사용권자산,"7,331,284,138","5,801,769,615",
ifrs-full_PropertyPlantAndEquipment      유형자산,      유형자산,1-3-08,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_PropertyPlantAndEquipment,      유형자산,"1,764,562,200,736","1,806,942,479,638",
ifrs-full_IntangibleAssetsOtherThanGoodwill      무형자산,      무형자산,1-3-09,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_IntangibleAssetsOtherThanGoodwill,      무형자산,"6,835,557,031","6,794,067,471",
ifrs-full_InvestmentProperty      투자부동산,      투자부동산,1-3-10,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_InvestmentProperty,      투자부동산,"572,632,368,281","557,625,240,594",
entity00105271_udf_BS_2017118184658927_NoncurrentAssets      순확정급여자산,      순확정급여자산,1-3-11,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,entity00105271_udf_BS_2017118184658927_NoncurrentAssets,      순확정급여자산,"14,290,743,493","15,935,419,081",
ifrs-full_Assets   자산총계,   자산총계,1-4,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_Assets,   자산총계,"9,358,744,781,585","8,765,319,461,289",
ifrs-full_LiabilitiesAbstract부채 [abstract],부채,2,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_LiabilitiesAbstract,부채 [abstract],,,
ifrs-full_CurrentLiabilities   유동부채,   유동부채,2-1,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_CurrentLiabilities,   유동부채,"2,379,735,204,261","2,301,595,142,282",
dart_ShortTermTradePayables      매입채무,      매입채무,2-1-01,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_ShortTermTradePayables,      매입채무,"203,792,969,852","182,909,044,101",
ifrs-full_ShorttermBorrowings      단기차입금,      단기차입금,2-1-04,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_ShorttermBorrowings,      단기차입금,"1,301,328,657,011","959,429,427,842",
ifrs-full_CurrentPortionOfLongtermBorrowings      유동성장기차입금,      유동성장기차입금,2-1-05,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_CurrentPortionOfLongtermBorrowings,      유동성장기차입금,"100,000,000,000","100,000,000,000",
dart_CurrentPortionOfBonds      유동성사채,      유동성사채,2-1-06,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,dart_CurrentPortionOfBonds,      유동성사채,"279,858,083,809","579,747,850,589",
ifrs-full_TradeAndOtherCurrentPayables      기타부채,      기타부채,2-1-03,"재무상태표, 유동/비유동법-별도재무제표",[002380],케이씨씨,유가증권시장상장법인,204,기타 화학제품 제조업,12,2021-03-31,1분기보고서,KRW,ifrs-full_TradeAndOtherCurrentPayables,      기타부채,"408,613,678,736","389,900,724,347",
