기준일,연도,분기,기간표준,사업부,재무계정,상세항목,수치,단위,search_tag,search_text,fact_text,수치표시
2025-03-31,2025,Q1,2025 Q1,전사(공통),매출액,매출액,1599305,백만원,2025Q1|전사(공통)|매출액|매출액|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2025년 1분기 사업부 부문정보 기준 전사(공통)의 매출액은 1599305백만원이며 기준일은 2025-03-31입니다.,1599305.0
2025-03-31,2025,Q1,2025 Q1,전사(공통),영업이익,QoQ(%),5,%,2025Q1|전사(공통)|영업이익|QoQ(%)|%,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | QoQ(%) | 전사 | 공통 | 전분기대비 | qoq | quarter on quarter | %,2025년 1분기 사업부 부문정보 기준 전사(공통)의 QoQ(%)은 5%이며 기준일은 2025-03-31입니다.,5.0
2025-03-31,2025,Q1,2025 Q1,전사(공통),영업이익,YoY(%),-3,%,2025Q1|전사(공통)|영업이익|YoY(%)|%,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | YoY(%) | 전사 | 공통 | 전년동기대비 | yoy | year on year | %,2025년 1분기 사업부 부문정보 기준 전사(공통)의 YoY(%)은 -3%이며 기준일은 2025-03-31입니다.,-3.0
2025-03-31,2025,Q1,2025 Q1,전사(공통),영업이익,영업이익,103444,백만원,2025Q1|전사(공통)|영업이익|영업이익|백만원,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2025년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익은 103444백만원이며 기준일은 2025-03-31입니다.,103444.0
2025-03-31,2025,Q1,2025 Q1,전사(공통),영업이익,영업이익률(%),6,%,2025Q1|전사(공통)|영업이익|영업이익률(%)|%,2025 Q1 | 2025년 Q1 | 2025년 1분기 | 2025-03-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2025년 1분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 6%이며 기준일은 2025-03-31입니다.,6.0
2024-12-31,2024,YTD,2024 YTD,건자재,매출액,매출액,1097080,백만원,2024YTD|건자재|매출액|매출액|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2024년 YTD분기 사업부 부문정보 기준 건자재의 매출액은 1097080백만원이며 기준일은 2024-12-31입니다.,1097080.0
2024-12-31,2024,YTD,2024 YTD,건자재,영업이익,영업이익,173680,백만원,2024YTD|건자재|영업이익|영업이익|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 YTD분기 사업부 부문정보 기준 건자재의 영업이익은 173680백만원이며 기준일은 2024-12-31입니다.,173680.0
2024-12-31,2024,YTD,2024 YTD,기타,매출액,매출액,630552,백만원,2024YTD|기타|매출액|매출액|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2024년 YTD분기 사업부 부문정보 기준 기타의 매출액은 630552백만원이며 기준일은 2024-12-31입니다.,630552.0
2024-12-31,2024,YTD,2024 YTD,기타,영업이익,영업이익,-12950,백만원,2024YTD|기타|영업이익|영업이익|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 YTD분기 사업부 부문정보 기준 기타의 영업이익은 -12950백만원이며 기준일은 2024-12-31입니다.,-12950.0
2024-12-31,2024,YTD,2024 YTD,도료,매출액,매출액,1935837,백만원,2024YTD|도료|매출액|매출액|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2024년 YTD분기 사업부 부문정보 기준 도료의 매출액은 1935837백만원이며 기준일은 2024-12-31입니다.,1935837.0
2024-12-31,2024,YTD,2024 YTD,도료,영업이익,영업이익,217327,백만원,2024YTD|도료|영업이익|영업이익|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 YTD분기 사업부 부문정보 기준 도료의 영업이익은 217327백만원이며 기준일은 2024-12-31입니다.,217327.0
2024-12-31,2024,YTD,2024 YTD,실리콘,매출액,매출액,2995291,백만원,2024YTD|실리콘|매출액|매출액|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2024년 YTD분기 사업부 부문정보 기준 실리콘의 매출액은 2995291백만원이며 기준일은 2024-12-31입니다.,2995291.0
2024-12-31,2024,YTD,2024 YTD,실리콘,영업이익,영업이익,72960,백만원,2024YTD|실리콘|영업이익|영업이익|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 YTD분기 사업부 부문정보 기준 실리콘의 영업이익은 72960백만원이며 기준일은 2024-12-31입니다.,72960.0
2024-12-31,2024,YTD,2024 YTD,연결조정,영업이익,영업이익,20099,백만원,2024YTD|연결조정|영업이익|영업이익|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 YTD분기 사업부 부문정보 기준 연결조정의 영업이익은 20099백만원이며 기준일은 2024-12-31입니다.,20099.0
2024-12-31,2024,YTD,2024 YTD,전사(공통),매출액,매출액,6658763,백만원,2024YTD|전사(공통)|매출액|매출액|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2024년 YTD분기 사업부 부문정보 기준 전사(공통)의 매출액은 6658763백만원이며 기준일은 2024-12-31입니다.,6658763.0
2024-12-31,2024,YTD,2024 YTD,전사(공통),영업이익,영업이익,471119,백만원,2024YTD|전사(공통)|영업이익|영업이익|백만원,2024 YTD | 2024년 YTD | 2024년 YTD분기 | 2024-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 YTD분기 사업부 부문정보 기준 전사(공통)의 영업이익은 471119백만원이며 기준일은 2024-12-31입니다.,471119.0
2024-12-31,2024,Q4,2024 Q4,건자재,매출액,매출액,277036,백만원,2024Q4|건자재|매출액|매출액|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2024년 4분기 사업부 부문정보 기준 건자재의 매출액은 277036백만원이며 기준일은 2024-12-31입니다.,277036.0
2024-12-31,2024,Q4,2024 Q4,건자재,영업이익,QoQ(%),-14,%,2024Q4|건자재|영업이익|QoQ(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | QoQ(%) | 건재 | 건자재사업부 | 전분기대비 | qoq | quarter on quarter | %,2024년 4분기 사업부 부문정보 기준 건자재의 QoQ(%)은 -14%이며 기준일은 2024-12-31입니다.,-14.0
2024-12-31,2024,Q4,2024 Q4,건자재,영업이익,YoY(%),-33,%,2024Q4|건자재|영업이익|YoY(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | YoY(%) | 건재 | 건자재사업부 | 전년동기대비 | yoy | year on year | %,2024년 4분기 사업부 부문정보 기준 건자재의 YoY(%)은 -33%이며 기준일은 2024-12-31입니다.,-33.0
2024-12-31,2024,Q4,2024 Q4,건자재,영업이익,영업이익,34920,백만원,2024Q4|건자재|영업이익|영업이익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 4분기 사업부 부문정보 기준 건자재의 영업이익은 34920백만원이며 기준일은 2024-12-31입니다.,34920.0
2024-12-31,2024,Q4,2024 Q4,건자재,영업이익,영업이익률(%),13,%,2024Q4|건자재|영업이익|영업이익률(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2024년 4분기 사업부 부문정보 기준 건자재의 영업이익률(%)은 13%이며 기준일은 2024-12-31입니다.,13.0
2024-12-31,2024,Q4,2024 Q4,기타,매출액,매출액,135550,백만원,2024Q4|기타|매출액|매출액|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2024년 4분기 사업부 부문정보 기준 기타의 매출액은 135550백만원이며 기준일은 2024-12-31입니다.,135550.0
2024-12-31,2024,Q4,2024 Q4,기타,영업이익,영업이익,-7180,백만원,2024Q4|기타|영업이익|영업이익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 4분기 사업부 부문정보 기준 기타의 영업이익은 -7180백만원이며 기준일은 2024-12-31입니다.,-7180.0
2024-12-31,2024,Q4,2024 Q4,기타,영업이익,영업이익률(%),-5,%,2024Q4|기타|영업이익|영업이익률(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | other | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2024년 4분기 사업부 부문정보 기준 기타의 영업이익률(%)은 -5%이며 기준일은 2024-12-31입니다.,-5.0
2024-12-31,2024,Q4,2024 Q4,도료,매출액,매출액,499189,백만원,2024Q4|도료|매출액|매출액|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2024년 4분기 사업부 부문정보 기준 도료의 매출액은 499189백만원이며 기준일은 2024-12-31입니다.,499189.0
2024-12-31,2024,Q4,2024 Q4,도료,영업이익,QoQ(%),-31,%,2024Q4|도료|영업이익|QoQ(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | QoQ(%) | 도료사업부 | paint | 전분기대비 | qoq | quarter on quarter | %,2024년 4분기 사업부 부문정보 기준 도료의 QoQ(%)은 -31%이며 기준일은 2024-12-31입니다.,-31.0
2024-12-31,2024,Q4,2024 Q4,도료,영업이익,YoY(%),-15,%,2024Q4|도료|영업이익|YoY(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | YoY(%) | 도료사업부 | paint | 전년동기대비 | yoy | year on year | %,2024년 4분기 사업부 부문정보 기준 도료의 YoY(%)은 -15%이며 기준일은 2024-12-31입니다.,-15.0
2024-12-31,2024,Q4,2024 Q4,도료,영업이익,영업이익,39583,백만원,2024Q4|도료|영업이익|영업이익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 4분기 사업부 부문정보 기준 도료의 영업이익은 39583백만원이며 기준일은 2024-12-31입니다.,39583.0
2024-12-31,2024,Q4,2024 Q4,도료,영업이익,영업이익률(%),8,%,2024Q4|도료|영업이익|영업이익률(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2024년 4분기 사업부 부문정보 기준 도료의 영업이익률(%)은 8%이며 기준일은 2024-12-31입니다.,8.0
2024-12-31,2024,Q4,2024 Q4,실리콘,매출액,매출액,745679,백만원,2024Q4|실리콘|매출액|매출액|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2024년 4분기 사업부 부문정보 기준 실리콘의 매출액은 745679백만원이며 기준일은 2024-12-31입니다.,745679.0
2024-12-31,2024,Q4,2024 Q4,실리콘,영업이익,QoQ(%),0,%,2024Q4|실리콘|영업이익|QoQ(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | QoQ(%) | 실리콘사업부 | silicone | 전분기대비 | qoq | quarter on quarter | %,2024년 4분기 사업부 부문정보 기준 실리콘의 QoQ(%)은 0%이며 기준일은 2024-12-31입니다.,0.0
2024-12-31,2024,Q4,2024 Q4,실리콘,영업이익,영업이익,25913,백만원,2024Q4|실리콘|영업이익|영업이익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 4분기 사업부 부문정보 기준 실리콘의 영업이익은 25913백만원이며 기준일은 2024-12-31입니다.,25913.0
2024-12-31,2024,Q4,2024 Q4,실리콘,영업이익,영업이익률(%),3,%,2024Q4|실리콘|영업이익|영업이익률(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 영업이익률(%) | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2024년 4분기 사업부 부문정보 기준 실리콘의 영업이익률(%)은 3%이며 기준일은 2024-12-31입니다.,3.0
2024-12-31,2024,Q4,2024 Q4,연결조정,영업이익,영업이익,5085,백만원,2024Q4|연결조정|영업이익|영업이익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 연결조정 영업이익 | 사업부 | 부문정보 | 연결조정 | 영업이익 | 조정 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 4분기 사업부 부문정보 기준 연결조정의 영업이익은 5085백만원이며 기준일은 2024-12-31입니다.,5085.0
2024-12-31,2024,Q4,2024 Q4,전사(공통),매출액,QoQ(%),1,%,2024Q4|전사(공통)|매출액|QoQ(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | QoQ(%) | 전사 | 공통 | 전분기대비 | qoq | quarter on quarter | %,2024년 4분기 사업부 부문정보 기준 전사(공통)의 QoQ(%)은 1%이며 기준일은 2024-12-31입니다.,1.0
2024-12-31,2024,Q4,2024 Q4,전사(공통),매출액,YoY(%),5,%,2024Q4|전사(공통)|매출액|YoY(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | YoY(%) | 전사 | 공통 | 전년동기대비 | yoy | year on year | %,2024년 4분기 사업부 부문정보 기준 전사(공통)의 YoY(%)은 5%이며 기준일은 2024-12-31입니다.,5.0
2024-12-31,2024,Q4,2024 Q4,전사(공통),매출액,매출액,1657455,백만원,2024Q4|전사(공통)|매출액|매출액|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 전사(공통) 매출액 | 사업부 | 부문정보 | 전사(공통) | 매출액 | 전사 | 공통 | 매출 | sales | revenue | 백만원,2024년 4분기 사업부 부문정보 기준 전사(공통)의 매출액은 1657455백만원이며 기준일은 2024-12-31입니다.,1657455.0
2024-12-31,2024,Q4,2024 Q4,전사(공통),영업이익,QoQ(%),-22,%,2024Q4|전사(공통)|영업이익|QoQ(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | QoQ(%) | 전사 | 공통 | 전분기대비 | qoq | quarter on quarter | %,2024년 4분기 사업부 부문정보 기준 전사(공통)의 QoQ(%)은 -22%이며 기준일은 2024-12-31입니다.,-22.0
2024-12-31,2024,Q4,2024 Q4,전사(공통),영업이익,YoY(%),70,%,2024Q4|전사(공통)|영업이익|YoY(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | YoY(%) | 전사 | 공통 | 전년동기대비 | yoy | year on year | %,2024년 4분기 사업부 부문정보 기준 전사(공통)의 YoY(%)은 70%이며 기준일은 2024-12-31입니다.,70.0
2024-12-31,2024,Q4,2024 Q4,전사(공통),영업이익,영업이익,98322,백만원,2024Q4|전사(공통)|영업이익|영업이익|백만원,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 4분기 사업부 부문정보 기준 전사(공통)의 영업이익은 98322백만원이며 기준일은 2024-12-31입니다.,98322.0
2024-12-31,2024,Q4,2024 Q4,전사(공통),영업이익,영업이익률(%),6,%,2024Q4|전사(공통)|영업이익|영업이익률(%)|%,2024 Q4 | 2024년 Q4 | 2024년 4분기 | 2024-12-31 기준 전사(공통) 영업이익 | 사업부 | 부문정보 | 전사(공통) | 영업이익 | 영업이익률(%) | 전사 | 공통 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2024년 4분기 사업부 부문정보 기준 전사(공통)의 영업이익률(%)은 6%이며 기준일은 2024-12-31입니다.,6.0
2024-09-30,2024,Q3,2024 Q3,건자재,매출액,매출액,262427,백만원,2024Q3|건자재|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 건자재 매출액 | 사업부 | 부문정보 | 건자재 | 매출액 | 건재 | 건자재사업부 | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 건자재의 매출액은 262427백만원이며 기준일은 2024-09-30입니다.,262427.0
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,QoQ(%),-24,%,2024Q3|건자재|영업이익|QoQ(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | QoQ(%) | 건재 | 건자재사업부 | 전분기대비 | qoq | quarter on quarter | %,2024년 3분기 사업부 부문정보 기준 건자재의 QoQ(%)은 -24%이며 기준일은 2024-09-30입니다.,-24.0
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,YoY(%),-30,%,2024Q3|건자재|영업이익|YoY(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | YoY(%) | 건재 | 건자재사업부 | 전년동기대비 | yoy | year on year | %,2024년 3분기 사업부 부문정보 기준 건자재의 YoY(%)은 -30%이며 기준일은 2024-09-30입니다.,-30.0
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,영업이익,40809,백만원,2024Q3|건자재|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 건자재의 영업이익은 40809백만원이며 기준일은 2024-09-30입니다.,40809.0
2024-09-30,2024,Q3,2024 Q3,건자재,영업이익,영업이익률(%),16,%,2024Q3|건자재|영업이익|영업이익률(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 건자재 영업이익 | 사업부 | 부문정보 | 건자재 | 영업이익 | 영업이익률(%) | 건재 | 건자재사업부 | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2024년 3분기 사업부 부문정보 기준 건자재의 영업이익률(%)은 16%이며 기준일은 2024-09-30입니다.,16.0
2024-09-30,2024,Q3,2024 Q3,기타,매출액,매출액,150063,백만원,2024Q3|기타|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 기타 매출액 | 사업부 | 부문정보 | 기타 | 매출액 | other | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 기타의 매출액은 150063백만원이며 기준일은 2024-09-30입니다.,150063.0
2024-09-30,2024,Q3,2024 Q3,기타,영업이익,영업이익,-3274,백만원,2024Q3|기타|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | other | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 기타의 영업이익은 -3274백만원이며 기준일은 2024-09-30입니다.,-3274.0
2024-09-30,2024,Q3,2024 Q3,기타,영업이익,영업이익률(%),-2,%,2024Q3|기타|영업이익|영업이익률(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 기타 영업이익 | 사업부 | 부문정보 | 기타 | 영업이익 | 영업이익률(%) | other | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2024년 3분기 사업부 부문정보 기준 기타의 영업이익률(%)은 -2%이며 기준일은 2024-09-30입니다.,-2.0
2024-09-30,2024,Q3,2024 Q3,도료,매출액,매출액,495775,백만원,2024Q3|도료|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 도료 매출액 | 사업부 | 부문정보 | 도료 | 매출액 | 도료사업부 | paint | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 도료의 매출액은 495775백만원이며 기준일은 2024-09-30입니다.,495775.0
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,QoQ(%),-14,%,2024Q3|도료|영업이익|QoQ(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | QoQ(%) | 도료사업부 | paint | 전분기대비 | qoq | quarter on quarter | %,2024년 3분기 사업부 부문정보 기준 도료의 QoQ(%)은 -14%이며 기준일은 2024-09-30입니다.,-14.0
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,YoY(%),-6,%,2024Q3|도료|영업이익|YoY(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | YoY(%) | 도료사업부 | paint | 전년동기대비 | yoy | year on year | %,2024년 3분기 사업부 부문정보 기준 도료의 YoY(%)은 -6%이며 기준일은 2024-09-30입니다.,-6.0
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,영업이익,57041,백만원,2024Q3|도료|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 도료의 영업이익은 57041백만원이며 기준일은 2024-09-30입니다.,57041.0
2024-09-30,2024,Q3,2024 Q3,도료,영업이익,영업이익률(%),12,%,2024Q3|도료|영업이익|영업이익률(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 도료 영업이익 | 사업부 | 부문정보 | 도료 | 영업이익 | 영업이익률(%) | 도료사업부 | paint | operating profit | operating income | 영업이익률 | operating margin | op margin | %,2024년 3분기 사업부 부문정보 기준 도료의 영업이익률(%)은 12%이며 기준일은 2024-09-30입니다.,12.0
2024-09-30,2024,Q3,2024 Q3,실리콘,매출액,매출액,725942,백만원,2024Q3|실리콘|매출액|매출액|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 실리콘 매출액 | 사업부 | 부문정보 | 실리콘 | 매출액 | 실리콘사업부 | silicone | 매출 | sales | revenue | 백만원,2024년 3분기 사업부 부문정보 기준 실리콘의 매출액은 725942백만원이며 기준일은 2024-09-30입니다.,725942.0
2024-09-30,2024,Q3,2024 Q3,실리콘,영업이익,QoQ(%),41,%,2024Q3|실리콘|영업이익|QoQ(%)|%,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | QoQ(%) | 실리콘사업부 | silicone | 전분기대비 | qoq | quarter on quarter | %,2024년 3분기 사업부 부문정보 기준 실리콘의 QoQ(%)은 41%이며 기준일은 2024-09-30입니다.,41.0
2024-09-30,2024,Q3,2024 Q3,실리콘,영업이익,영업이익,25901,백만원,2024Q3|실리콘|영업이익|영업이익|백만원,2024 Q3 | 2024년 Q3 | 2024년 3분기 | 2024-09-30 기준 실리콘 영업이익 | 사업부 | 부문정보 | 실리콘 | 영업이익 | 실리콘사업부 | silicone | operating profit | operating income | 영업이익률 | operating margin | op margin | 백만원,2024년 3분기 사업부 부문정보 기준 실리콘의 영업이익은 25901백만원이며 기준일은 2024-09-30입니다.,25901.0
